Linux 3.10.0-1160.45.1.el7.x86_64 (e5-cse-ladon.cse.psu.edu) 	01/02/2022 	_x86_64_	(48 CPU)

04:53:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:54:10 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

04:54:10 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:54:11 PM     all      3.69      0.00      2.65      0.00      0.00     93.67
04:54:11 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM       5     95.00      0.00      5.00      0.00      0.00      0.00
04:54:11 PM       6      0.00      0.00      0.99      0.00      0.00     99.01
04:54:11 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      12      1.00      0.00      0.00      0.00      0.00     99.00
04:54:11 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      23      1.00      0.00      1.00      0.00      0.00     98.00
04:54:11 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      25     39.00      0.00     61.00      0.00      0.00      0.00
04:54:11 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      37      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      39      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      40     41.00      0.00     59.00      0.00      0.00      0.00
04:54:11 PM      41      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      42      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      43      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      44      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      45      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      46      0.00      0.00      0.00      0.00      0.00    100.00
04:54:11 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

04:54:11 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:54:12 PM     all      3.69      0.00      2.60      0.02      0.00     93.69
04:54:12 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
04:54:12 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      12      1.00      0.00      0.00      0.00      0.00     99.00
04:54:12 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      20      0.99      0.00      0.00      0.00      0.00     99.01
04:54:12 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      25     36.00      0.00     64.00      0.00      0.00      0.00
04:54:12 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      37      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      39      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      40     39.00      0.00     61.00      0.00      0.00      0.00
04:54:12 PM      41      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      42      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      43      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      44      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      45      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      46      0.00      0.00      0.00      0.00      0.00    100.00
04:54:12 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

04:54:12 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:54:13 PM     all      3.58      0.00      2.73      0.00      0.00     93.69
04:54:13 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM       5     94.95      0.00      5.05      0.00      0.00      0.00
04:54:13 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      12      1.00      0.00      0.00      0.00      0.00     99.00
04:54:13 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      23      0.00      0.00      2.00      0.00      0.00     98.00
04:54:13 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      25     38.00      0.00     62.00      0.00      0.00      0.00
04:54:13 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      37      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      39      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      40     38.00      0.00     62.00      0.00      0.00      0.00
04:54:13 PM      41      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      42      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      43      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      44      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      45      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      46      0.00      0.00      0.00      0.00      0.00    100.00
04:54:13 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

04:54:13 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:54:14 PM     all      3.71      0.00      2.63      0.00      0.00     93.67
04:54:14 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
04:54:14 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM       8      0.00      0.00      0.00      1.00      0.00     99.00
04:54:14 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      12      1.98      0.00      0.00      0.00      0.00     98.02
04:54:14 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      23      1.00      0.00      2.00      0.00      0.00     97.00
04:54:14 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      25     39.00      0.00     61.00      0.00      0.00      0.00
04:54:14 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      37      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      39      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      40     37.00      0.00     63.00      0.00      0.00      0.00
04:54:14 PM      41      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      42      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      43      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      44      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      45      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      46      0.00      0.00      0.00      0.00      0.00    100.00
04:54:14 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

04:54:14 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:54:15 PM     all      3.75      0.00      2.54      0.00      0.00     93.71
04:54:15 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM       5     99.01      0.00      0.99      0.00      0.00      0.00
04:54:15 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      12      1.00      0.00      0.00      0.00      0.00     99.00
04:54:15 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      25     40.00      0.00     60.00      0.00      0.00      0.00
04:54:15 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      37      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      39      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      40     40.00      0.00     60.00      0.00      0.00      0.00
04:54:15 PM      41      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      42      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      43      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      44      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      45      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      46      0.00      0.00      0.00      0.00      0.00    100.00
04:54:15 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

04:54:15 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:54:16 PM     all      3.67      0.00      2.67      0.00      0.00     93.67
04:54:16 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM       5     96.97      0.00      3.03      0.00      0.00      0.00
04:54:16 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      12      1.01      0.00      0.00      0.00      0.00     98.99
04:54:16 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      23      0.99      0.00      1.98      0.00      0.00     97.03
04:54:16 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      25     38.00      0.00     62.00      0.00      0.00      0.00
04:54:16 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      37      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      39      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      40     39.00      0.00     61.00      0.00      0.00      0.00
04:54:16 PM      41      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      42      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      43      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      44      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      45      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      46      0.00      0.00      0.00      0.00      0.00    100.00
04:54:16 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

04:54:16 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:54:17 PM     all      3.73      0.00      2.60      0.02      0.00     93.65
04:54:17 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
04:54:17 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM       8      0.00      0.00      0.00      0.99      0.00     99.01
04:54:17 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      12      1.00      0.00      0.00      0.00      0.00     99.00
04:54:17 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      23      1.00      0.00      1.00      0.00      0.00     98.00
04:54:17 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      25     39.00      0.00     61.00      0.00      0.00      0.00
04:54:17 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      37      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      39      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      40     38.00      0.00     62.00      0.00      0.00      0.00
04:54:17 PM      41      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      42      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      43      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      44      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      45      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      46      0.00      0.00      0.00      0.00      0.00    100.00
04:54:17 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

04:54:17 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:54:18 PM     all      3.77      0.00      2.50      0.00      0.00     93.73
04:54:18 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
04:54:18 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      12      1.00      0.00      0.00      0.00      0.00     99.00
04:54:18 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      16      0.99      0.00      0.00      0.00      0.00     99.01
04:54:18 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      25     38.00      0.00     62.00      0.00      0.00      0.00
04:54:18 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      37      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      39      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      40     42.00      0.00     58.00      0.00      0.00      0.00
04:54:18 PM      41      0.00      0.00      0.00      0.00      0.00    100.00
04:54:18 PM      42      0.00      0.00      0.00      0.00      0.00    100.00
